"HolderAddress","Balance","PendingBalanceUpdate"
"0x60b21b10db9e7e8575ee450dbcaecca3752716d9","1296.1154","No"
"0x60c16d7b2347a665fefc09c4e4a334c25721d382","10000","No"
"0x60ca9e53a8cfffa4cfaa9e347fb45b091c0e6fe5","1359.64397737","No"
"0x60d6048e41b8de3273c0951f7c1b8686baa99530","1243.91","No"
"0x60e22b88d6b146294473f567c203d6a39d12ee65","30","No"
"0x61025940dfcff8a5096a702043e55538b6f5228d","156.582446724","No"
"0x61bfdf6b5b12f939af309df223b2b57882fe7ffc","7.65657820000005","No"
"0x620a1d68d9f0c1c669eede4cd29f6fef8875a8fc","1182.96980659","No"
"0x621b27576c94765813516845f7c13e797f7262af","46.4897296089014","No"
"0x625abedef7db0b4007a5497c1c08f6df6b857433","1209.19884301","No"
"0x62cd80308b62c59ec757b5d537e93da7b49f47d7","100.940888198239","No"
"0x62d35ef107aa1b49cae2b22333ae97b0ebb0ab2b","32.10973395","No"
"0x631dee561490f1f0ee351d425f046f9cf23846e2","3803.07542452","No"
"0x632e891aeb4b9c3b1581da8c386ef0f2fb29830f","1370.73171673","No"
"0x636226f20dd4c6e91d8b87fd67344996a8c5fb30","17311.5610285004","No"
"0x637186400b12bfda0402759355dd547697d37afc","30.0000000000005","No"
"0x63a2ef4941e4f65e2f707b2e3e52ae328e2a94eb","31.3405","No"
"0x63d3a0b4e39156f8a97b17a017ef3e25d874d0ab","0.25561866519999","No"
"0x63f9838c55ce139d5bf88bee1bc3dbcb6bdd75d7","1298.29591631","No"
"0x6429db2909eb96423541a6e68df6ca0ae54d6392","1418.99999478","No"
"0x64341eed26a16cf5f73ad303cde23f9176c828f3","61.62682094","No"
"0x64f0d40a9dab3b3288782c91b168efb8531b5210","701.34524696","No"
"0x656ce3c191649be3449ca7d596020679375a704d","1161.42627015","No"
"0x6573582d47bc468895f783695b94a18c4bad74af","204.08559746","No"
"0x65c572544552454bd43e6c4d56363291cb0759b9","81.8098499500002","No"
"0x6623a0ad8771b683276afe855c8afdd3730a4183","54238.8329428513","No"
"0x66708f1632db63ea7bcc2d7615a1444d28450c53","79.7953955999997","No"
"0x66a27dbbe3e79b82c4a3fc861e3ed5ab77f8b42c","1070.11890133","No"
"0x66a890ddb9c05d14775e11579114bff3dafcb1b8","82.1971083114473","No"
"0x66f7650a6547b25ee0a8e0c1f7d5ddc2031a8453","55021.2579278715","No"
"0x6713e8e245b49b00f0d3408465d117e4ee6efaf8","2119.52095926","No"
"0x67568723f2a2e95d3722302ff2a95c25828dc887","1011","No"
"0x679b6eeae1260c5036546e2a094d0c820c27bd00","4449.45","No"
"0x67c9825f2440289ee3e78c44f9903b46a9f5e8e3","2675.41421098","No"
"0x680bb373b183ea2fd60c89fe33e1ead271822517","183.371222928984","No"
"0x6833d7b0184502b05e3c1965549c2f78a40c3ccb","29.997091646908","No"
"0x68452ab04062f8deaba37d08f8a7ba999dae09d0","3192.5057914551","No"
"0x6862c7bc19667c7b0c919080196beffd7367ddf0","1815.8152","No"
"0x6865480c812a767af8be24a0bc31f07bd2ffcc63","10968","No"
"0x687bc6ba2d52cdedc21606c00eaa8350fe618135","15.32899182","No"
"0x6886ff8bb400d387e799566ed79f0a308dddd102","2340.1","No"
"0x688f7aac14f42052905fd4a3aeb46eb201c6b0a2","0.0001","No"
"0x68c72f81af4df9abac0f2b718fdc9b6410ff507f","1E-18","No"
"0x69582311073a2a7cf176105cdd5d0ab8d52f9682","1192.64347373487","No"
"0x69b0d33b64a1f01e6ed532e6eb195cdad2ff42ce","14999.99997692","No"
"0x6a58588a7ebf77121d0978202f1f88723d51fe91","30.2457","No"
"0x6aba2f746138fdc71aec79dcd0bf21a28ccea9eb","2808.27800312789","No"
"0x6abe8d70135e4ec06d8185aba19ca8ebfbf471df","8.95847933619974","No"
"0x6af11c1406f47350735ebffd7652e73195d64183","49.259946038125","No"
"0x6b6f2c2f5eeceb8b0338163619ef41b946c5a9c1","61.1623283461","No"
"0x6bc3f9de189243af9fcc7009caa49fc1973c9915","1072.53768399","No"
"0x6bd51de8f5b762da16e48d9dc0a9061bee206836","498.148029534597","No"
"0x6bfc2cc988c513a481607777990f7799e84b1442","49.43340925","No"
"0x6c3b57545ed06e714014d1ae4b1316da6ea30722","58","No"
"0x6c94591f6866bc7b20149960aee68ba36f769a7d","115.969572160199","No"
"0x6cc40c9dcb7c23b96c14b63db40d912b085824a3","17.2695455476206","No"
"0x6cc71bf80fff01845c5e4a901127652c935ae994","228.18179431","No"
"0x6cf57a8d289abeebeefe08aef6e509dc408af4db","999.99999808","No"
"0x6cfb9d6501555d48618eeb8389282e369a81835d","6.93796275229953","No"
"0x6d28703bc569e43843018b174edd0bcd2977234a","2081.09998294","No"
"0x6d5d231b4ea7e9afbf08abdf057ace99af506c2b","8067.35865618","No"
"0x6d6a86bd009c949140ff1e7d24067c731fa329b1","63.6530720118758","No"
"0x6e184e019712933de2c53fec37b0307aa52d1d87","346.123019720714","No"
"0x6e2fce881daf8169553518f4a848581d9ef41361","199.5","No"
"0x6e4cb65c936c9d119c565bbce2475cd011fd7c92","12.8702953299997","No"
"0x6e5b1f5e400ea0d6ac820b9b07c669bff8b77b38","100.9086596415","No"
"0x6e6659cfeb5f7fe238ad0babd0ea8adb42058f0a","2.96086636207448","No"
"0x6f29cc47a16cc603cd71812d39b0b50589b0681b","1573.543879","No"
"0x6f46f3983e02c341b14d9587b2f2c1dbaa725175","18.20524965","No"
"0x6f627deb3ad3917f44b89d90ee296da1c7082b23","9.43308211079924","No"
"0x7027f7c6493bcdcf03da7c6f85af681c7035d189","10","No"
"0x7031979de2925ddf0041cec6650f08afe35e8a62","4887.1379805828","No"
"0x706c7ab545d33c3bfcca5634cf1a1e4e3e402f4f","22.32524897","No"
"0x706fd4074d2bb95fa7c92c94a06f235c45161cc8","43.616234683088","No"
"0x70dbe31832748b4dfc6323ccaee5bb6546187a7c","1198.56408894","No"
"0x713969dfd5b54176768c491989e3e16113ae7310","30253.359775754","No"
"0x713f42b5b0f890fcd30f24904927f80ef2232850","1.12345678","No"
"0x7145b0168d31b035f8e82a30a067724345930d0f","1000","No"
"0x714fa14fc5c9da28cdcda6f2c5ee10bf343a37d5","19.8240313730128","No"
"0x71b8ef85d9004339a63136205447aef801e10abc","385.53710919","No"
"0x722d6e604a9ab18a3803f4d24db53ef7071c27bb","10.32635051","No"
"0x7291c87ed2d8631479dd68878be16f3808e7d135","4.9978125","No"
"0x7328269cf3ba435a41813dca701da127682a92c1","2","No"
"0x737dfcaf93037509e5f9c4e9fc4caefc6de6d384","15881.7849559","No"
"0x73abc0575cbbf54bfecff8f7192a61ec36e7ef71","120.529130594528","No"
"0x73c012df9af4ad0702ea7ab05184910ce46dd150","2335.63664549","No"
"0x73f2a5f4242a73b1dd058da933e01f5f99163491","99.1665640108502","No"
"0x740131109e0cd9c1a0b98fca0ad4b194a782da8f","1182.291","No"
"0x746921e88a97aa1af5ef9cae31024a7270849c7d","102.26183837","No"
"0x74a28c27acf8000b02a259ee0c2896af2ee7931f","1650.09728173","No"
"0x74a7847f66b7d9a918b1caf7ad88bd134cb1ec38","28.7021438042726","No"
"0x74d581544b7acaf5026a001aaf8babe614fcf158","3389.17811233","No"
"0x74dea4df1fb1853e5412f7b82b2ffed3ba719c11","2307","No"
"0x750abf456088c5de140daebde1e5e0ffdf8c78b0","999.9999","No"
"0x757026ef3000bf6e656052251912af96d60e1079","1159.26","No"
"0x757533728944c54e6d19ad615c243f591fc26f82","67.9089735900002","No"
"0x75bd775475c97f17354211b9ad9a7b431855c78c","2167.16134964","No"
"0x75f47b29beaa2af762252e84ce65a5504a9e93cd","39.8759589476323","No"
"0x769354a23fcfea505f49705cd4085c4e69aa7ece","3.00999999999705","No"
"0x7697719c78feca1c84d173c0e5584ef8983f76bb","51.019074405759","No"
"0x76adab1d09f0b09cb514fd633fc2bcf244cb5165","25664.26799771","No"
"0x76cd25ae31d610a7a91e8d43b9ccdd4aaf969b35","119.14000001","No"
"0x76fc8c3ffdaadd4d31f0a3430baece8c289ab8e4","21225","No"
"0x7703dff06143fe18c832ee57b85a91cc7685eccb","32.7271548399995","No"
"0x772460031d2bc51b97dbf04c97bbafdd770d1f06","0.58635570018642","No"
"0x772563ab4f64c864069aa489a482f2b4e0efb3ce","24.4943815153911","No"
"0x772fb422b0b71c68523fbd72141839862034a831","5","No"
"0x77493ef6806f13d953144e82f44ccb41adedfa37","106.96761107","No"
"0x777d25b3944192ed8bbe026717eb72322b837eba","382.454313413","No"
"0x78a4d15c6b2283a36d72ebe5f2c4ac840ea55c95","3785.96352956","No"
"0x78c470f5e982b17bb9ca044c1c6a43b9c6145057","2545.96","No"
"0x78d60a7ccd14f637bc4637e4cfd71e39b38d6614","243.2841129","No"
"0x78e5769390477f0dfc82cd66eb7080356e6b51b3","101.33735188","No"
"0x794af8b373c2378ecfc2a3582a4a0ca2aae3c6de","58.2678428475665","No"
"0x7969965550d8e15e28d48cdce513b873fb7ef8f4","563.035233775934","No"
"0x798b185d125d508b91cb3b8de73c75f94fa05447","18456.76089952","No"
"0x79a6b6a4e87d48737482f2e5c2409a8dd5e6f402","5119.35643044","No"
"0x79c43206ee305e9808ec0675a15d3a4becdd13ac","1141.63195786","No"
"0x79de77f5c305456f8023e1b41341aa0848608551","5318.77330855","No"
"0x79e0f7322c707d728fc6c17271c88e6172a6148f","1882.79991361","No"
"0x7a5abc16a7a0b5ac46f293769709407b3c04614e","191.68256405611","No"
"0x7a9755b682cc80957c6c9a0e2c473626361f1b9c","96.8565937916","No"
"0x7b97d53a2c83150d1ca50d9dc3be49ac60e66276","3823.81539877","No"
"0x7ba817294dda5568d5a2b5d51036cd279da5d3e2","3021.98816315","No"
"0x7bb510764de4bff0db6ccfcea8ef2edb6abefa0d","10","No"
"0x7bc7e8d5cf3fe3e1b3b60994cb91eb710f7dad02","2.20014195629864","No"
"0x7c1908d49266ba2999c41b07b0895c33821f53a9","5550.669","No"
"0x7c5cdaca00e3bf07bca714c064ae67b6a3540f7c","28.13833878","No"
"0x7cf5ae89b295c1ea9ee2cb0239826a811a88a21d","37.8461316600006","No"
"0x7d1f1faf1ec17128f58c8426ee8e813895a82315","111.32989129","No"
"0x7d85a8ec355fa9e469bee9fa14f48cf7b94153e2","28.1068187789004","No"
"0x7e10b3c747e7b58bdf41aaac390b0cf2cbefa4a2","477.01","No"
"0x7e11821c1f048532d7968bbfb5d0db4387f4dbc7","212.27233261","No"
"0x7ec4b066d74c750b7dcda67996ad92f3eb69a7f2","36.7409780199999","No"
"0x7eeedd333947284a3603887903e80340c3028d56","34.8503864799999","No"
"0x7ef84a8b9bb9839c2999ed79cff18317a64a67fd","6088","No"
"0x7f2e6c58ecf0fdb40f2a0064b1223070f2c928e2","83.0748464700001","No"
"0x7f30bf71e21de2a192946058e5ebe33b2866655b","69.5673041399998","No"
"0x7f887913a7486920a1d8a0204c0ba398c43a9927","1696.99988596","No"
"0x8049acc19aff566035659bc186b1907b182e44e6","1366.02442722","No"
"0x80f18c82224f4777bcf5612cbdbe5099db4ef07f","97.0922747835932","No"
"0x8105092ecce32737e024db0a569743eb3946702c","1442.77486846","No"
"0x8120562aa7e58f0fd9730245cd731a87c5475ef6","721.932918853271","No"
"0x81887b5dd87febe07dedd30444b8932acd1865c4","1094.28596256","No"
"0x819be3bca73c94530aa7d6bb4a907fd2893f7c02","1.74965278199977","No"
"0x81b50a6418d6a019a6dc2c071aac380b80fcb4f4","4372.50585205584","No"
"0x81b67f08eea61eb3dc543c70c188fc08c874a5e7","7364.7179","No"
"0x81c26966daf4d8c1cb5ca1c94b52da027951d5cb","2","No"
"0x81ff77507cbc282b5f8874002865e31415b6718b","1561.52791567","No"
"0x82aeceaf057155754cc1769a389b82fdea03daaa","20","No"
"0x82d22ae34b1872b6eb729dee820469b9d52ec479","54034.62540313","No"
"0x82e34e0f629e146c58391ed504d78b97ca5c1169","709.48411497","No"
"0x82ed4a3caa3a67f56fdbb225002e204d332457cf","64.77644173","No"
"0x838e13d262f9f99a1d853515d5fc92158a1546ec","5820.94752733","No"
"0x83b0b10524de787afaaa6445045fbbb4b5ba4d47","11102.51361088","No"
"0x83daa2ff9a83eef12f16dee62179cd5d0c94de15","1.78169996003091","No"
"0x845055f0e69d7718c59b8e1af7e9155de62524a6","4.0789675818","No"
"0x8470466436a5dcc21f73052fbc1ac52fb11c64df","3564.97307098","No"
"0x84718093f64b6918e8c2d8db6ce2763221fcb4cf","46.0080919800001","No"
"0x84748fa80ce1da71e1917c8eddba1435754619d9","58.8721921099998","No"
"0x84d3ae399ac9e4ef42960fd8300f6d6967fb1f31","11092.58565","No"
"0x84f994ad7469f300bd3ebdf4f0dc2f5561f92b25","171.6512","No"
"0x84fe9c5db416b978cc03f883a760be01703279a0","8456.117","No"
"0x85148f089da77b126aea252cbcf3d4ed78aa3727","2517.3632686","No"
"0x858676b1e4c9a24d4036b21cd1263a56a9e9bb73","2","No"
"0x85c4b9bf0564c5d97864bd8d0c286f8112171499","15.6555627010999","No"
"0x861689e2e1e0cd43c1344780f9a974386cc6260b","3328.51203584","No"
"0x86201cc1b6b98c1ecd86b8535c47aceea605a94e","10.2558673406035","No"
"0x865747828ad83f41059c9b31e968059e6b1e875b","5","No"
"0x866e1e60208d50d965bc9ea3f4b4dc3e82eb9c09","2067.85157510297","No"
"0x867555fcdd72d9483682095590a4d712ad0d1a57","9678.73030748","No"
"0x868f8786a4b748d674abd2c83bba8d3ef4ce3044","44.54212562","No"
"0x86ec769a1b9d3094ee52588826ada032b986126f","0.920750069999993","No"
"0x871fdbd25e7b8f0221ad9ab59b720d58dfddafd9","2596.98066824","No"
"0x87918fd9b1bef46515bcc277a6ba761a88e1c078","27.3516135099998","No"
"0x879ebbd66aee20f1f990fa62482fa794fb85441f","4335.96466805185","No"
"0x87d5fb7f22a17aa9a15575542d1c12159ef34f59","55.6585721893429","No"
"0x87e4a4d577bde9d7dbaa8b4b61892ba36da14c37","1372.49392234","No"
"0x881e435f9483806df3ad411e353398d395734f13","5718.7827487","No"
"0x88eae0d329f6498484aadb2478b88a831b770073","1893.97892299565","No"
"0x89eb2fdde776547e64e4270a73fe466b2f0ae4c6","2","No"
"0x8a16ff9fbd3ff312c41438829a2c34aae0d70c1b","9398.99991338","No"
"0x8a9f6099254946d87afbb95533230af6d4df4989","702.470044418252","No"
"0x8aa83ec93756d64887ffa401dd2ddc3c414b5652","3787.98139808","No"
"0x8af17cc0adb1559bf0151d7ae291ce6316c37612","51.455742781197","No"
"0x8b02eeced6468a15418608a7c4b0359f6eb8abad","316.57","No"
"0x8b0dc1e3766c27f9908b8091e4aa0e7836b703ed","47.2625642883","No"
"0x8ba012f16d75b6461fb0c7df134c1bbb473b1953","69.7180023058618","No"
"0x8ba447bbedde9f470d23f3f61657a8b86f34d6c6","23.75557","No"
"0x8bd2f9745d82a77765370ebbbe99f94851d401db","1012.37998442","No"
"0x8c4a1a914115c321b8b1368dab4acbdbeb18ef14","2","No"
"0x8c5ef2e109ca8c741ad1a6eb3c1e38f4af8e5a9e","1.8981559251","No"
"0x8c7e8bc414df233eb968e0ff4d9420b755f6ee24","7888.2405","No"
"0x8d06ffb1500343975571cc0240152c413d803778","45.5182484299999","No"
"0x8d07bb591eee86335ce67dc98e32004250bf74f5","75.2950027035995","No"
"0x8d173b42e98e8d3a80dd124d868d83a379740f53","0.37885708","No"
"0x8d3c0572bf6e7854121244cb9100f0f8a3c16a7a","1834","No"
"0x8d441c90ae4720f80ef9f867218d975fe284ce74","100","No"
"0x8d4866a7e6771db2e7a1ae0e12da2017665790b3","4669.6302","No"
"0x8dd81349822ac3293e46703df5b830ad72dd3336","59839.4749438","No"
"0x8de0d43c793f92a9c50af6294e15938b86d85f0c","11833.4151","No"
"0x8e3c1fe7c4b890e2aa96a3f6a5813e6de8e12fe9","27.806565748","No"
"0x8f18babb5bc036f4578c694574142a02939e76c8","542.664293723435","No"
"0x8f347f4ebbfb15d964d37942124007d419315ca3","100","No"
"0x8f7def5bede08f3ff8792b3a105bea2adac3ad40","62.0299999999993","No"
"0x90617d5e154cc8c9207c05ca77b207162787b672","22.9972451640001","No"
"0x9089fd6c7ad40f7b6d51ef29f675e45d8a965e75","2629","No"
"0x909f4f7b7ef4e81382d711c3a06bae124649e785","8661.15482922","No"
"0x90b8baca595f0c0a547f5b316559fa65a2226911","2063.25411857","No"
"0x90c0962ccc02934d8e85ad9b4eaa14545ea6ca9c","2000","No"
"0x90de14bc2710b7aa68867260bcbce21f800a8ab1","2264","No"
"0x9103f43bc07a41406c68233eac5248a7f1e617e3","1686.1368","No"
"0x911d8189c280d873d07967119e465b4295175874","1209.20604493","No"
"0x912b86fe4d355347107503e369f2054f4ee01904","1064.96148214","No"
"0x9185527ea29c3dd254dfb158087166851da71433","2.08020515431673","No"
"0x91fce2d793d778f94194a8561ccd20da2040abf0","999.99999616","No"
"0x92031a22b27d8a8ac84655bb99bc0903a29ff8f2","1339.98","No"
"0x9235edda7a84d917872a4278a5723ff2a34709db","0.829498190282316","No"
"0x92b2f8d70f799a819636f3f157c0d3c7920c5082","364.68773401","No"
"0x92c317dd14e53539c0a0fe51b8ccebba90ca5ea1","20","No"
"0x9309aea1274941828074b63192a5f642169e2019","35.9222000000004","No"
"0x934d8eff7c8737fcabbc4e65c724a0e370e84a60","66.58517771","No"
"0x93f25d5f7aa1ddd34a2d7c731fd328f9ffaea608","99.9978125","No"
"0x9441383af9d8cd79fb71c8bddba74391938c79f1","3001.22256673","No"
"0x9448a37e2a8054fdc157f2507e2a723e9b130bb2","195.667228509999","No"
"0x9465746647ed04544093f5c9ca304b2467e61eee","1070","No"
"0x94fcad6ac2de9fc37b3d1415757c762df6bb70c3","3000.02822533","No"
"0x958c0cfa3c45eb1e495f7679dcf7b81acb753919","11.697396199","No"
"0x95e77291709a3ed19fbe225ea6510b40d0c13407","715.777037995794","No"
"0x9608e7f7e1ef969d46a9d75caee78bc1b2cbf8d6","1293.08961225","No"
"0x96375acbd5732a0d037463ad4f597e138c278453","4063.50283507","No"
"0x9644d754df240da2f3cfd808daf8ce5ee79487b1","9.84104244632613","No"
"0x96ad71d6009304264e3edee78837039cd90dac49","54.4298496856","No"
"0x971ff8997af273e74209656ed3fcf91625acdf89","294.9575","No"
"0x980c390f78acb3ec5a2f439202a9dfc87752fa68","2015","No"
"0x984e3f15804ec830706c5d81b1350b6dfcf9be2f","7095.84636908","No"
"0x987eda61df561e2101a993b24e101ab921d8c813","2642.40607826","No"
"0x98b4914d16b6c20eeb507c3ed24c9575d767770a","39394.4727687","No"
"0x98f67d4c1f0ac864b37312844d4e63587ea6870a","15745.20722773","No"
"0x99203e40de5d2a15891c782a5fc96a976c44c273","4003.35744232","No"
"0x9941cd4cb01e4a7965f617a262ec3c1ce0a205e4","119.48999364","No"
"0x9945ecf5fde4d4de45c24bb5ddb373c2474d71b6","619.03844144994","No"
"0x9990c314a6a78fb9f038dc2fde43d506c9be30c6","22323.9659277962","No"
"0x9a31ec2df5d42aa0537ff845b01512112d94a7a4","1.70390767579077","No"
"0x9a6355634d2a6e46d308b034801d571a2153afbc","134.18390995","No"
"0x9ab54e06054125a544c288254d8bed1587435d23","3287.021","No"
"0x9b4deb01bae87d438b7d472b6bcfb1baab9da259","3","No"
"0x9b540bdb45f183438fe7aa5ca061f7e3f534282f","1.04869677329856","No"
"0x9b94af63d30ed1a7820c8a2df3072ecf06fe0cfe","1298.05536643","No"
"0x9c0bea10cbe980d59553d356e01eefec889adec3","66.3729895401947","No"
"0x9c14a88219f2e95eee274bab3743102d0337e8e5","11.6631266500008","No"
"0x9c80b33f4f3d250db37ff89bc424b6d65e300dea","50.3007816772","No"
"0x9c91f8ee7d452c401f882a247c397192b68f39fd","1522.48538631","No"
"0x9ca8029d9fb39f7913ad3b39769d9cb3b6deebbf","3413.54989036","No"
"0x9d0b527255385deceb41f57e1fae4b09ec40a9bd","105.46","No"
"0x9d0b84e257c7d16a5eeda1fe5a34abb5125ceca4","12.2999999999999","No"
"0x9d1b0ba5d58f327670d07ce3df71af3985470cdb","1308.95907388","No"
"0x9d723d710a9403d2ca515d7eb09b8fc5b033f302","9.9978125","No"
"0x9d9c36464bba5ba89dc36585e3902dbcffba0103","19.6865974858988","No"
"0x9db4ebadd43936792023818d1f24c854140fae0b","4434.76330922","No"
"0x9dc029c570bcb0b1130c7787f91737f8306a5632","4696.50941931","No"
"0x9dc40c6637e9d822bfe8b57c2c4b73f2033fef38","57.0064249544011","No"
"0x9dd46d10d9f708282515a8daf7454f6be027fe75","61.9426022801089","No"
"0x9e2db9ce7e82e49b5b6a850a3712566c395ff9c4","94.3623513699999","No"
"0x9e4086800c5d3d8543c57fc8ac13fac6125223b1","4000","No"
"0x9e976e4e827cfd696bbfd9be603068ecfff07eca","13.9462544802","No"
"0x9eeee8f8ba2e1697002ce45348b0452f0a41a8ea","5661.7088","No"
"0x9f8e290ef22f9c4d41a2eaafa11d384b8dc28c9a","0.399701790000021","No"
"0x9fd4e2b0392ae8eab47c5ebdfc916a834217ce02","25.624","No"
"0xa04f94bf6c6992a6dd0f768f7f57c3a630a8209d","123.937799272","No"
"0xa162e882a1a69b6fb3eb5a4efea4ccbea3d0784c","2047","No"
"0xa2929f53b9f2c7c2372666326a3d8ffa8dc8e212","9","No"
"0xa2b4c41451943e4aa8d668eb4643e587ace61209","31.5239203764853","No"
"0xa2ccbc6a1c5f99fa468e6e3d06fe6614f595fec8","199.99","No"
"0xa390506846547606522515ed9bd2864974cda476","6367.43268913","No"
"0xa3957e798289592b4aeaa8d2b8aaa0856a98e757","1325.99","No"
"0xa39806fe992a8f7277b6f721387e11c21bef01e5","1.5","No"
"0xa468489d3818a64f5ae4cada210ec06352e6745c","8586.134","No"
"0xa4d373bf2f022960ff1cb17c4d1570f5ea201689","1176.84282201","No"
"0xa5669aceed5bd273ee970bbb6dd3265bfd0e9a8a","1406.79102932","No"
"0xa5693c6c79fa19be805331a2adb6550140e18b65","41.3404773901","No"
"0xa56ffe7c2d079871d5ff632e4fa3782cde9d256a","290.14519495","No"
"0xa60e9173203bacc9ad494bfaa74993e4add83949","1329.49","No"
"0xa61e4c8b5f68a2b66903626be7afddf396636249","999.99999616","No"
"0xa681ba3a7a65fbf1c87d4ea9a1247894b2eed8e3","1.66299618907425","No"
"0xa68286f4f9dbcbce4afc55933f77c0ce563a4c81","505","No"
"0xa6c28f2c9dad9c6fa1ed58426a19a6e6ba7df617","36.3420000000011","No"
"0xa7562da25c745ef83ef7d295a12a59e911ef50d0","0.0161413292288886","No"
"0xa761922038189f2193ab43a85e935b33f858b5a3","3961.44","No"
"0xa7ae200af878ec8208d7ff87052fbf985a192baa","55.281830382097","No"
"0xa7bb79fdbb605099d69fe59fb67593b228118429","22.0799962599999","No"
"0xa7c39cde2d6ab21e86d8b297a909c5a436d2b907","3.09740112351796","No"
"0xa81ebbf718f5848146d10831a57772ec10416f60","1E-18","No"
"0xa8f66fac91bf969e8072701a326d4e19361956ec","23.96159512","No"
"0xa951cff8401564985cde02c98502d7b208c240b6","1314.19649124","No"
"0xa95366ef1d08280168bd859aac8d352a94b5e5d7","93.3496413696001","No"
"0xa95f7ff491c831ebae058a4f5c5d29c8d8e9ecc4","36.8943324027998","No"
"0xa979dcdf7089de183a24385a942f077e18768541","1248.58167926","No"
"0xa9ecea9fc447935df72b19ec74309c5fb81848e6","3.17709069299975","No"
"0xaa048988a2ecd9f21cdee13b168cf8f25297b7d5","2731.67210772","No"
"0xaa5cc5013b7d7a59a3cd385cb4c09e345e3c0fc5","1.16890559000006","No"
"0xaa75139c1014404f18723683eaec738d11a76fba","35.8467643676453","No"
"0xaab5197d41e3f112652b8a1a78147c0e610cc098","15.7199999999997","No"
"0xaacd1080fae6e1b1a8f42eaff31497474f7afcd4","11.6768854747739","No"
"0xab5cfa9c9dc40217413207191dfb45ec405f864e","4010.89861317","No"
"0xab99b37ee444217f7c0a7acf6bed2388c5c2f535","46738.24079","No"
"0xaba291e5112c850920453bfe666d85735e790686","63.3143846999992","No"
"0xabb04c68f16e15787f83f3830dfc83cf2bd6dff9","0.379996599999791","No"
"0xabbe8a8684ce64a7287d346db9aa4a568f8c1e88","1117.3","No"
"0xac80d63b61f145018201e88ab302f74a2f30d24a","0.810009749227505","No"
"0xacc3fcac365f2e16868c87a78b4723851f77522a","1189.06","No"
"0xad19cd88baae1395019d6bc12b021220d9382c65","2.99561538","No"
"0xad52dbb8f5ba1a0d87f3352c13575febaeda3103","26.588979808026","No"
"0xada2a97a579f75c4ca9cd1fc058718a8c761839f","5","No"
"0xadc6d34fe641f88a7bae212eec3c26cf0891bb68","2.38522941909495","No"
"0xae4b55edb9f4f8f4f5643810e3515c8f03b91323","29.8700000000003","No"
"0xae7536da3272e53107e4a827e2f025e074d6c835","20.7191","No"
"0xaea86c54fd8cf51d3e8ff2374fec8d0bd1746f66","2474.64408041","No"
"0xaeab522d0bc424ce116e3064c3c7711839f84444","1832.9","No"
"0xaec2d29222901c70f2916469d6b6148d7c7363ba","278.7517","No"
"0xaef48d3452a7044ff8d2e17a467e0d052da86319","2356.79688434","No"
"0xaf1077142dca8505cd1e71ffe3a4c002dfd069ee","1036.08733666","No"
"0xaf45cfe51bd6bf74f670e792c0a812ff11cd7141","3.943987809","No"
"0xaf9279c17d4bc74c36e445955566f0a37c5f1098","3123.24","No"
"0xb0792e55f266586960b5882903d22a6b2cc4741c","6899.60477400811","No"
"0xb07c002c22148cb7e877fdd011f79b5fad31ab91","1124.72843516","No"
"0xb081ba1a36feb3354b69259a2a34ffb4dbd01a6d","502.04192224","No"
"0xb0af3b1ca3e7f1899be27d7cfc1367c163162650","3033.43848215","No"
"0xb0caf06919abfd6590b73eff75636f98a442b625","106.2676126396","No"
"0xb0d497a6cff14e0a0079d5feff0c51c929f5fc8d","837.106318797","No"
"0xb0db3ec11a84e08e580cf465a954948266096809","20","No"
"0xb1072f76a1f87b38634a6dd86c3505210169ed35","3634.07440475439","No"
"0xb1339dc421b97aea19a173483c7ae9bb19dcc425","71.6400000000013","No"
"0xb18b98d1cb3b3b56647c6c8601317ba60b77f111","1195.13997242","No"
"0xb19243daff26f9ada2123ee8b7e82c97c32a905a","19645.6425616","No"
"0xb19a980631bc6072623c3f59f3152b9197d0565c","1008.11148141","No"
"0xb1acb436e30016a5a5bc66d6e187ec80b6249e90","60.3119999999999","No"
"0xb1d88a8156310e24efdf4e83f1192bfef92aa495","1.2380161601","No"
"0xb210d6cf2bfc742aca819dd41200d818e59b4827","40.89017714","No"
"0xb23afd370a8d9a579add3544feed2fc9a29ca12c","490.28831261","No"
"0xb28ec64c3268225dc50cf5a0038396def7b3c5d5","7860.12664913","No"
"0xb2cf1c8ceab92e690a1be28d822a1751b4a7d286","10250.92671911","No"
"0xb366f21e32c837987f9767f417785b0aa1d1acf9","1000.0795","No"
"0xb42bc6f424d36abc49fa103489d440ebf87c85bd","293.57792148","No"
"0xb44e5fbf3a1ce9b10b9d4d46deeb52e222f34d21","999.99999616","No"
"0xb47a1f2fef94467b2b4b437ef872e872fd99f0ce","81.65084487","No"
"0xb49ac528f553233e26a193c26cbac0fe786fede8","450.5","No"
"0xb53cfbb40b21e84ea40fe4b29b805fe37c0e4ca9","10.2747387334562","No"
"0xb57448e48820e255baffa2edebc7e3ac4487be86","3.00000000000026","No"
"0xb5998af13228639472a76f11092a5734e5f60ab4","18.2375377662005","No"
"0xb5b3398c4ff400b066d75e1e7843d30d5623b51a","1599.47810244","No"
"0xb64fbeef6b52207a4648308c56b84432b16e9b0f","0.878003865680578","No"
"0xb6fa231eec5147f9a4f6609bfc90ad498428ab1e","2084.99998442","No"
